total_bill,tip,gender_waiter,gender_customer,smoker,time
20.88,9.92,male,male,no,evening
46.82,0.21,female,male,no,evening
23.51,7.91,female,male,yes,day
22.05,0.89,female,male,yes,day
26.22,8.9,male,male,yes,day
48.06,7.89,female,male,yes,day
11.9,5.84,male,female,no,evening
47.58,7.6,male,male,no,day
17.06,2.51,male,female,no,day
21.94,9.26,male,male,no,evening
11.22,8.99,female,male,no,day
46.72,5.83,male,female,no,day
47.62,5.92,female,female,yes,evening
46.14,3.65,female,male,no,evening
41.1,7.04,female,male,no,day
48.71,7.82,female,female,yes,day
27.51,9.26,male,male,no,evening
46.35,2.55,female,male,yes,day
45.94,7.34,female,male,yes,day
21.05,1.58,female,female,yes,evening
22.97,8.62,male,male,yes,day
38.5,5.41,female,male,no,evening
24.54,9.66,male,male,no,evening
46.13,2.53,male,female,yes,day
15.71,1.49,male,male,yes,day
17.2,1.42,female,female,yes,evening
15.81,1.82,female,male,yes,day
39.26,5.39,female,female,yes,evening
39.45,1.8,male,female,no,evening
14.16,6.89,female,female,yes,evening
34.63,9.77,female,female,yes,evening
16.9,7.22,female,male,no,day
30.19,7.13,male,male,yes,evening
10.57,7.4,female,male,yes,day
49.96,9.07,male,female,yes,day
40.75,8.39,male,male,yes,evening
19.24,3.28,female,female,yes,evening
22.89,0.61,female,male,yes,day
39.26,1.36,female,female,yes,evening
42.79,8.13,male,female,no,day
23.42,5.31,male,male,no,day
34.35,8.71,female,male,no,evening
25.96,2.0,female,male,no,evening
28.75,0.13,female,female,yes,day
39.52,4.66,female,female,no,day
20.05,3.66,male,female,no,evening
46.84,0.28,female,male,yes,evening
49.87,5.63,male,female,yes,day
18.98,4.35,female,female,yes,evening
34.69,7.43,male,male,yes,evening
29.79,8.69,male,male,yes,evening
49.67,6.56,female,female,yes,evening
21.02,4.14,female,male,no,day
35.18,9.92,female,male,no,evening
38.12,7.96,female,male,yes,evening
46.07,1.32,male,female,yes,evening
38.02,0.56,female,male,yes,evening
40.05,8.88,female,female,no,day
44.59,8.13,male,male,no,day
29.89,0.05,female,female,yes,evening
22.88,0.52,female,female,no,evening
20.45,1.42,female,female,yes,evening
23.28,9.69,male,male,yes,evening
27.87,5.68,male,female,no,day
31.34,6.35,male,female,no,day
48.32,3.22,male,male,no,evening
10.03,7.72,male,female,no,day
37.1,6.31,female,male,no,evening
43.02,5.41,female,male,no,evening
24.07,9.1,female,female,no,day
46.31,6.22,male,male,yes,day
26.97,6.19,male,male,no,day
20.01,7.04,male,male,no,evening
14.66,1.82,male,male,no,evening
26.37,5.39,female,female,no,day
17.08,6.55,male,male,yes,day
47.57,7.49,male,male,no,evening
43.93,7.28,male,male,no,evening
44.93,4.57,male,male,no,day
16.13,5.75,female,male,yes,day
45.37,4.68,male,male,no,evening
18.55,8.81,male,female,no,day
33.6,9.52,male,female,yes,evening
27.09,7.22,male,female,no,evening
28.98,3.02,female,female,yes,evening
12.03,3.99,male,female,yes,day
14.05,6.72,male,male,no,evening
49.91,0.2,female,female,yes,evening
15.23,3.33,female,male,no,day
19.14,9.09,male,female,yes,evening
19.7,6.2,male,female,no,evening
49.56,6.16,female,male,no,day
23.63,1.01,female,female,yes,evening
27.63,1.46,male,male,yes,evening
37.29,4.34,female,male,yes,evening
47.95,4.16,female,male,yes,evening
35.62,2.88,female,male,yes,day
15.36,6.81,female,female,yes,evening
44.96,1.52,female,female,yes,day
49.34,0.13,male,female,no,evening
48.42,6.21,male,male,yes,day
32.58,6.84,male,male,yes,evening
20.18,7.49,male,female,no,evening
37.61,3.45,male,male,no,day
27.94,3.03,female,male,no,evening
26.74,3.98,male,male,yes,day
15.29,6.2,male,male,no,day
39.23,5.2,female,female,no,day
46.99,6.41,female,female,yes,day
43.69,1.3,male,male,no,evening
18.1,5.64,female,male,yes,evening
43.62,1.95,male,female,no,evening
32.78,3.41,female,female,no,evening
41.64,1.23,male,female,yes,evening
48.7,2.65,female,female,yes,evening
49.86,6.0,female,female,yes,day
12.6,1.81,male,female,yes,day
12.0,2.0,male,female,no,day
40.03,9.84,female,male,yes,day
24.26,9.77,female,female,no,evening
22.35,3.77,female,male,no,evening
26.67,7.97,female,female,no,day
45.86,7.31,female,female,yes,day
23.98,5.05,female,male,no,evening
16.78,1.11,female,male,no,evening
42.6,2.58,male,female,no,evening
45.91,6.82,male,male,no,evening
36.58,2.69,male,male,no,day
36.38,0.63,male,male,yes,day
11.69,5.42,male,female,no,day
40.83,9.32,male,male,yes,day
41.25,2.29,male,female,yes,evening
35.97,3.83,male,female,no,evening
43.31,0.06,male,female,no,day
31.06,6.95,male,male,yes,day
33.41,3.31,female,female,no,evening
11.12,2.62,male,female,no,evening
34.89,1.85,male,female,no,evening
23.14,7.02,female,male,no,evening
41.08,2.71,female,female,yes,day
29.15,4.82,female,male,no,evening
16.41,6.55,male,female,yes,day
17.61,2.81,male,male,no,evening
42.05,8.73,male,male,no,day
21.51,3.69,male,female,yes,evening
20.28,0.85,male,female,no,evening
33.0,3.29,male,male,yes,evening
17.49,3.55,male,male,yes,evening
40.04,5.26,male,female,yes,evening
43.95,1.56,male,female,yes,evening
39.31,0.64,male,male,no,day
28.72,1.19,male,male,no,evening
11.08,1.03,female,male,no,evening
15.04,4.45,male,female,no,evening
26.47,8.84,male,male,no,day
20.89,0.12,female,male,yes,evening
13.27,8.34,male,male,no,day
16.23,6.39,male,male,yes,evening
24.06,0.02,male,female,yes,day
28.75,9.59,male,male,no,day
33.22,6.87,female,female,no,day
21.13,2.85,male,male,no,day
21.25,7.94,male,male,yes,evening
44.95,8.9,female,male,no,day
14.0,5.29,female,male,no,day
33.66,7.25,male,female,no,evening
39.3,4.54,female,female,yes,day
42.91,6.3,female,male,yes,day
36.67,3.14,female,female,no,day
35.57,2.89,female,female,no,day
14.37,5.93,female,male,yes,evening
13.9,1.51,female,female,no,evening
19.9,6.0,female,female,no,day
44.86,8.51,male,male,yes,evening
41.39,7.92,female,female,yes,evening
45.16,7.7,female,male,no,day
47.52,7.67,female,female,no,evening
14.07,2.05,male,male,yes,day
24.13,8.76,male,male,yes,evening
31.38,1.25,male,female,no,day
24.59,3.57,female,male,yes,day
29.53,6.79,male,male,no,day
16.82,3.94,male,male,no,evening
29.96,6.7,female,male,yes,day
24.51,0.44,female,male,no,evening
14.15,7.48,female,female,yes,evening
42.49,2.73,female,female,yes,evening
41.19,6.34,female,male,no,day
28.63,7.13,female,male,yes,day
24.23,0.32,female,female,yes,evening
49.08,6.2,male,female,yes,evening
16.49,5.91,male,female,no,day
33.26,0.03,male,male,no,day
28.29,2.61,male,female,yes,evening
20.13,1.1,female,male,yes,evening
15.98,0.39,female,male,yes,evening
45.9,8.62,female,female,yes,day
32.55,8.14,female,female,no,day
44.78,6.6,female,male,yes,evening
34.43,6.45,female,male,yes,day
36.29,0.07,female,female,yes,evening
20.43,1.44,male,male,yes,evening
35.76,4.68,female,female,no,day
22.32,9.8,male,female,yes,day
43.73,1.23,male,male,no,evening
29.55,9.95,male,male,yes,evening
25.07,4.11,female,female,no,day
17.58,5.49,female,male,no,evening
34.71,5.67,male,male,no,evening
49.33,7.23,female,female,no,day
34.85,2.63,female,male,no,day
49.02,8.46,male,female,yes,evening
39.01,9.02,male,female,yes,evening
45.34,3.81,male,male,no,evening
39.3,5.03,male,male,no,evening
30.42,9.17,male,female,no,day
21.62,4.51,female,male,no,evening
15.2,0.72,male,female,no,day
29.33,7.59,male,male,yes,evening
43.75,5.27,male,male,yes,evening
25.38,4.7,female,female,yes,evening
19.06,2.15,female,male,no,evening
13.98,3.74,female,female,no,evening
15.02,0.89,male,male,no,evening
29.03,8.26,male,male,yes,day
38.1,9.39,female,female,yes,day
37.42,0.19,male,male,yes,evening
11.92,1.35,male,female,yes,day
42.16,9.85,male,male,no,evening
20.1,1.78,male,female,no,evening
36.74,4.59,male,female,no,day
12.72,2.91,male,female,yes,day
25.64,7.49,female,male,no,day
47.63,9.29,male,male,no,day
37.89,6.71,male,female,no,day
49.18,2.7,male,female,yes,evening
38.06,4.1,female,male,yes,day
41.33,6.24,female,female,yes,evening
42.18,6.25,female,female,yes,evening
35.68,3.37,female,female,yes,evening
12.57,7.29,male,male,yes,evening
11.22,0.69,male,female,no,evening
38.91,2.74,male,male,no,evening
36.52,9.9,female,female,yes,evening
29.56,3.37,female,male,no,evening
41.08,3.8,male,female,yes,evening
23.47,6.37,male,male,no,evening
15.72,8.08,female,male,yes,evening
26.21,1.14,female,female,no,evening
11.6,2.07,female,male,no,evening
30.08,2.89,male,female,no,evening
11.94,0.71,male,female,yes,day
16.95,5.43,female,male,no,day
25.71,9.64,female,male,no,day
13.62,0.3,female,male,no,day
29.3,6.42,female,female,yes,evening
14.68,6.3,male,female,no,evening
13.99,2.7,female,male,yes,day
44.68,4.79,female,female,no,evening
29.58,1.25,male,male,no,evening
48.44,2.41,female,male,no,evening
33.57,6.93,male,female,yes,evening
16.4,9.55,female,male,yes,day
17.68,2.4,male,female,no,evening
14.76,7.44,male,male,yes,evening
16.92,7.5,male,female,yes,day
17.25,0.85,female,male,no,day
46.9,2.76,female,male,no,evening
24.62,9.33,female,female,no,day
46.68,5.55,male,male,yes,day
32.5,5.66,female,male,no,evening
35.69,6.24,male,female,no,evening
31.14,0.69,male,female,no,day
42.96,7.43,male,male,no,evening
27.82,6.78,female,male,yes,day
13.27,3.62,male,female,no,day
14.3,2.55,male,female,yes,day
47.46,0.88,male,female,no,day
44.13,9.02,female,female,no,evening
24.85,6.07,male,female,yes,evening
42.45,6.65,male,female,yes,day
15.47,3.99,male,male,yes,evening
12.63,5.97,female,male,yes,day
30.13,9.63,male,female,yes,evening
18.89,1.25,female,female,no,day
37.2,7.53,male,male,no,day
42.68,2.07,male,female,no,evening
26.05,7.95,male,female,no,evening
26.81,0.96,male,male,no,day
29.64,4.59,female,female,yes,evening
37.98,7.94,female,female,no,day
25.36,5.33,male,male,yes,day
17.2,9.23,male,female,no,evening
10.64,4.61,male,male,yes,evening
34.09,2.46,male,male,no,evening
40.8,9.91,male,female,yes,day
28.12,0.85,male,male,no,day
17.94,1.51,female,female,no,evening
16.49,8.81,female,male,no,day
19.27,2.29,male,female,no,day
38.27,1.73,male,female,yes,evening
28.47,8.23,male,male,yes,evening
45.24,4.26,male,female,no,evening
13.89,7.24,male,female,yes,evening
38.1,3.81,male,female,no,day
24.42,5.33,female,female,yes,day
32.02,8.76,male,male,no,day
31.56,3.7,female,male,no,day
21.42,9.79,male,male,no,evening
14.45,6.98,female,male,yes,evening
20.37,2.82,female,male,yes,day
30.01,8.9,male,male,yes,evening
17.25,9.77,male,male,yes,day
18.72,2.33,male,female,yes,evening
37.01,6.43,female,female,yes,evening
33.98,8.58,female,female,yes,day
41.94,2.62,female,female,yes,evening
35.04,9.12,female,female,no,day
48.17,4.39,male,female,yes,evening
10.12,3.43,male,male,no,evening
33.19,4.84,male,male,yes,evening
36.55,5.22,female,female,yes,evening
47.8,1.55,male,male,yes,day
31.35,7.57,female,female,yes,day
31.56,9.66,male,male,yes,day
25.04,6.84,male,female,yes,evening
17.61,8.2,male,female,yes,evening
11.87,3.62,male,female,no,evening
11.15,7.0,female,female,no,day
45.38,9.19,male,female,yes,day
28.83,7.94,male,female,no,evening
19.55,6.98,male,female,no,evening
29.54,7.64,male,female,yes,day
16.54,0.17,male,male,no,day
31.58,1.69,female,female,no,evening
16.49,8.3,male,male,yes,evening
20.89,0.45,female,female,yes,day
11.92,8.2,male,female,yes,evening
21.63,1.46,female,male,yes,evening
30.75,8.3,male,male,yes,day
14.27,7.74,male,male,yes,day
46.3,3.08,male,female,no,evening
42.13,3.51,male,female,no,evening
37.37,3.89,female,male,yes,evening
21.27,5.93,female,female,yes,day
43.23,7.73,male,female,yes,day
10.79,5.89,female,male,yes,day
21.22,6.58,male,male,no,evening
20.66,5.45,male,female,no,day
43.14,4.49,female,male,no,day
48.76,7.12,female,female,yes,evening
16.39,9.07,male,female,no,evening
41.48,1.24,male,female,yes,day
10.48,7.56,female,male,no,day
33.34,0.31,female,male,no,evening
28.03,9.18,female,female,no,evening
47.0,2.53,male,female,yes,evening
41.83,2.08,female,female,no,evening
42.87,1.04,female,female,no,evening
39.91,2.94,male,male,yes,day
12.88,6.36,male,female,no,day
41.42,4.68,male,male,yes,evening
16.38,9.81,female,female,yes,day
44.99,2.35,male,female,yes,day
41.71,4.76,female,male,no,day
42.18,3.85,female,female,yes,evening
22.18,1.04,female,female,yes,evening
46.76,9.06,female,male,yes,evening
38.71,8.32,male,male,yes,evening
31.17,6.4,female,male,no,day
27.61,9.9,male,male,no,day
31.46,2.83,male,male,no,evening
47.67,1.01,female,female,no,day
31.52,2.05,male,male,yes,day
47.81,8.02,male,female,no,evening
12.56,5.43,male,male,yes,evening
37.57,1.84,male,male,yes,evening
15.63,2.85,male,male,yes,evening
27.47,4.22,male,female,yes,day
18.39,4.71,male,male,yes,day
49.99,5.07,female,female,yes,evening
25.25,0.06,female,female,no,evening
48.14,7.77,male,female,yes,evening
39.33,2.08,female,male,yes,day
30.33,9.17,male,female,no,day
34.15,0.5,female,female,no,day
21.37,8.09,male,male,yes,evening
39.9,1.48,female,male,yes,evening
19.67,2.76,female,male,no,evening
37.93,8.52,female,female,no,evening
49.26,1.07,female,male,no,evening
49.3,4.32,female,male,yes,day
31.41,1.48,male,female,yes,day
23.11,4.13,male,male,yes,day
17.78,9.17,male,female,no,day
38.14,1.18,male,female,no,day
42.1,2.78,female,male,no,evening
39.58,9.92,male,male,yes,evening
19.07,2.84,female,female,yes,evening
26.5,1.03,male,female,yes,evening
34.3,8.28,male,female,yes,evening
29.41,2.28,female,male,no,day
38.1,4.46,female,male,no,day
40.18,1.52,male,male,no,day
19.97,0.41,male,female,no,day
13.6,7.43,female,female,no,evening
19.45,8.24,male,male,yes,day
40.95,0.33,male,male,no,day
33.57,7.17,male,male,no,day
39.45,9.71,female,male,yes,evening
45.29,0.76,female,male,no,day
45.55,7.06,male,female,no,evening
47.06,4.43,female,male,yes,evening
37.31,0.86,female,male,yes,day
32.76,5.27,male,male,yes,evening
27.66,3.13,male,female,no,day
22.58,3.9,male,male,no,day
15.91,6.18,female,male,yes,day
22.49,3.29,female,male,yes,evening
48.08,5.48,male,female,yes,day
35.93,2.62,female,female,no,day
20.71,1.16,male,male,yes,evening
33.64,5.92,male,female,no,evening
26.6,5.99,male,female,yes,evening
38.97,6.86,male,female,no,evening
38.37,1.09,male,male,yes,day
37.97,6.14,female,female,yes,evening
29.18,9.17,male,female,no,day
20.42,5.08,female,male,no,day
34.78,9.91,female,female,no,day
31.04,1.39,male,female,no,day
26.13,5.09,female,male,yes,evening
15.75,0.86,female,female,yes,evening
17.24,7.87,female,female,no,day
39.89,8.31,female,female,yes,evening
38.52,6.5,male,male,no,evening
26.9,2.22,female,female,yes,evening
16.33,9.91,female,female,yes,day
49.67,4.01,female,male,yes,evening
28.55,1.48,male,male,yes,evening
30.4,7.26,male,male,yes,evening
12.21,9.64,female,male,no,evening
18.82,6.58,female,female,yes,evening
20.82,4.66,male,female,no,day
24.93,5.6,male,male,yes,evening
11.92,1.18,male,male,yes,day
30.04,2.89,female,female,yes,evening
17.38,4.61,female,female,yes,day
14.58,9.66,male,male,yes,evening
30.88,5.32,female,female,no,day
39.78,4.66,female,male,yes,evening
34.85,5.26,male,female,yes,day
33.54,6.73,female,female,yes,day
48.04,0.81,male,female,yes,day
10.85,1.12,male,male,no,evening
38.65,8.91,male,female,yes,day
47.45,5.15,female,female,yes,day
18.92,5.64,male,female,yes,evening
17.64,7.52,female,male,no,day
27.11,6.3,female,male,yes,day
38.83,7.7,male,female,yes,day
42.41,4.63,female,female,yes,day
48.95,9.49,male,female,yes,day
21.75,9.94,male,female,yes,day
25.95,7.16,female,female,no,day
13.36,1.6,male,female,yes,evening
38.08,1.68,female,male,no,day
44.06,3.92,male,male,yes,evening
12.74,9.67,female,male,yes,day
28.63,3.05,female,male,no,evening
32.12,5.47,male,male,no,evening
35.9,1.15,female,female,yes,day
23.92,7.93,female,female,no,day
25.64,0.47,male,male,yes,day
14.43,1.1,male,male,yes,evening
28.66,0.89,female,female,no,evening
32.59,8.08,female,female,no,day
30.53,7.92,female,female,yes,evening
26.87,8.67,male,female,yes,evening
19.57,6.78,female,male,yes,evening
27.43,1.42,male,female,no,day
43.48,6.6,male,male,yes,day
13.12,8.56,female,male,no,evening
24.53,8.21,male,male,yes,day
45.51,3.03,male,male,no,evening
17.65,8.56,male,male,yes,evening
34.21,6.03,male,female,no,day
27.57,3.29,male,male,yes,evening
33.61,6.47,male,female,yes,evening
16.36,5.34,female,female,no,day
29.9,6.88,male,male,no,evening
48.7,1.21,male,female,yes,day
31.45,0.41,male,male,no,day
39.41,5.53,female,male,no,day
11.09,0.28,female,male,yes,day
41.7,8.31,female,male,yes,evening
25.7,2.01,male,male,no,evening
29.95,2.83,female,female,no,evening
10.07,8.53,male,male,no,evening
16.73,8.33,female,female,no,evening
21.57,6.82,male,female,no,evening
17.69,3.85,female,female,no,day
28.87,9.92,female,female,yes,day
39.35,4.61,female,female,no,evening
37.26,4.7,male,male,yes,evening
27.02,8.75,female,male,no,day
36.73,1.82,male,male,no,evening
24.9,1.73,male,female,yes,day
12.02,3.76,female,female,no,evening
13.32,3.1,female,male,no,evening
30.43,8.77,female,female,no,day
16.29,7.47,male,male,no,evening
35.16,6.88,female,female,yes,evening
43.75,3.99,male,male,yes,evening
43.98,6.57,female,female,yes,day
40.17,9.34,male,female,no,evening
31.12,4.49,male,female,yes,day
30.13,0.85,male,female,yes,day
21.6,5.05,female,male,yes,day
37.47,6.42,male,male,no,day
46.72,0.27,female,female,no,evening
44.06,2.2,male,male,yes,day
23.92,6.26,female,male,no,evening
35.57,2.15,male,female,yes,evening
28.06,1.43,female,female,yes,evening
46.62,5.76,female,male,yes,evening
10.85,2.14,male,female,yes,day
21.95,7.13,male,female,yes,day
11.47,5.51,male,female,no,evening
18.18,1.08,female,female,no,day
33.12,1.73,male,female,yes,day
14.62,7.01,female,male,no,evening
